16	HelloWorld2_v2	9	0.44869263406465426	19	0.3395980328920133	8	0.1626313988312297	4	0.027883336615467463	11	0.004584339889546904	1	0.00411759428449821	14	0.002808155028594415	16	0.0016311494284694705	17	0.0010517587710398646	15	9.11228263035708E-4	12	8.812024349881511E-4	2	8.658899491342168E-4	6	6.601505573558415E-4	3	6.41287115859813E-4	10	6.356836572249783E-4	13	5.668633595900571E-4	7	5.245865823831185E-4	18	5.216199389114235E-4	5	4.522493102418124E-4	0	3.408390257612635E-4	
17	ifelse2_v2	8	0.31206656043621167	16	0.2831866136914737	19	0.2797049142587451	4	0.10396877240802664	11	0.0044669819464303005	1	0.004012184910965666	14	0.0027362669692339303	9	0.002010510368535152	17	0.0010248340121873348	15	8.879010496884981E-4	12	8.586438752540968E-4	2	8.437233851699171E-4	6	6.432508698489849E-4	3	6.248703276901372E-4	10	6.194103161808577E-4	13	5.523518007806095E-4	7	5.111572983905793E-4	18	5.082666002423522E-4	5	4.406718421428824E-4	0	3.321136328015452E-4	
18	imple_multi_v2	18	0.4346200669138303	19	0.3023275873680881	1	0.24220644036277292	8	0.0041295785900392285	11	0.0037881518359383567	14	0.0023204469745852214	9	0.00170498082040063	16	0.0013478585469274915	4	0.0013312289747139767	17	8.690939187479653E-4	15	7.529701332679338E-4	12	7.281590593981114E-4	2	7.155059789551395E-4	6	5.454985027496344E-4	3	5.299111810725851E-4	10	5.252809065670768E-4	13	4.6841301650726776E-4	7	4.33478684618135E-4	5	3.737046327652859E-4	0	2.816435980545463E-4	
19	increment_v2	8	0.6879066847901564	19	0.18360250185753724	13	0.07438701099764314	14	0.03897103281399093	11	0.0032275969482221524	1	0.0028989854737792834	9	0.0014526848793375354	16	0.001148408068395363	4	0.0011342392708256941	17	7.404890303649936E-4	15	6.415487576769765E-4	12	6.20409122896599E-4	2	6.096283924528234E-4	6	4.6477791255121275E-4	3	4.5149713763651365E-4	10	4.475520318142948E-4	7	3.693343192634405E-4	18	3.6724565881364734E-4	5	3.184053819613963E-4	0	2.399671546803206E-4	
20	inheritance1_v2	3	0.5697967582774399	19	0.2727045538516033	8	0.026932378659488592	11	0.024705653964599707	1	0.02219029609723825	14	0.015133543342542423	9	0.011119582315966792	16	0.008790494229323879	4	0.00868203911071202	17	0.005668076293992183	15	0.004910737574379216	12	0.0047489241539923534	2	0.0046664030089726026	6	0.0035576444215577145	10	0.00342578884741108	13	0.003054906561177027	7	0.00282707104863253	18	0.002811083388726432	5	0.0024372352909608143	0	0.0018368295612831017	
21	j2D_Arrays1	19	0.5590913223084384	15	0.3753462548708377	17	0.032437285627172234	8	0.005932725731500778	11	0.0054422177425348175	1	0.004888128980739888	14	0.0033336514064438967	9	0.002449446926450197	16	0.0019363900963328118	4	0.0019124993557102844	12	0.001046103832177109	2	0.00102792588634316	6	7.836860186082962E-4	3	7.612926188019175E-4	10	7.546405723270058E-4	13	6.729417773294315E-4	7	6.227536515455178E-4	18	6.192318533965091E-4	5	5.368797426777147E-4	0	4.0462100063212426E-4	
22	j2D_Arrays2	19	0.41627682021486184	15	0.3955769288527534	14	0.11859136769146396	17	0.047373346024909765	8	0.004417267992139536	11	0.004052055552258219	1	0.0036395034365780256	9	0.001823759262829762	16	0.0014417578664407875	4	0.0014239697857782922	12	7.788866675219648E-4	2	7.653521031532128E-4	6	5.835009610346491E-4	3	5.668277398751607E-4	10	5.618748947065675E-4	13	5.010452712801931E-4	7	4.636772196216388E-4	18	4.610550309443851E-4	5	3.997389750155297E-4	0	3.0126445683300153E-4	
23	j2D_arrays3	19	0.34589346331765364	14	0.20963477089759874	15	0.16700252703620885	8	0.14140733112228623	5	0.08349948625362213	11	0.03017493943375968	17	0.014432297111362328	1	0.0021748715530501305	9	0.001089830579764337	16	8.615565899991411E-4	4	8.509269007323556E-4	12	4.654421917063136E-4	2	4.5735429193056803E-4	6	3.486848311716012E-4	3	3.387213526286108E-4	10	3.3576166259079534E-4	13	2.9941147914457143E-4	7	2.77081314065373E-4	18	2.755143630622297E-4	0	1.800277176622876E-4	
24	j2D_arrays4	19	0.41627682021486184	15	0.37235507575663435	14	0.14181322078758302	16	0.0478854640586789	8	0.004417267992139536	11	0.004052055552258219	1	0.0036395034365780256	9	0.001823759262829762	4	0.0014239697857782922	17	9.296398326716523E-4	12	7.788866675219648E-4	2	7.653521031532128E-4	6	5.835009610346491E-4	3	5.668277398751607E-4	10	5.618748947065675E-4	13	5.010452712801931E-4	7	4.636772196216388E-4	18	4.610550309443851E-4	5	3.997389750155297E-4	0	3.0126445683300153E-4	
25	jArray1	15	0.48728310143607034	19	0.4077036512025298	14	0.07953550913550475	8	0.0048695917711283915	11	0.0044669819464303005	1	0.004012184910965666	9	0.002010510368535152	16	0.0015893924151473369	4	0.0015697828529988786	17	0.0010248340121873348	12	8.586438752540968E-4	2	8.437233851699171E-4	6	6.432508698489849E-4	3	6.248703276901372E-4	10	6.194103161808577E-4	13	5.523518007806095E-4	7	5.111572983905793E-4	18	5.082666002423522E-4	5	4.406718421428824E-4	0	3.321136328015452E-4	
26	jArray2	15	0.44694845571648745	19	0.35964817845341474	14	0.12976013739436623	16	0.04381555091224059	8	0.004041832618880551	11	0.0037076605571084316	1	0.003330172344685816	9	0.0016687531049979429	4	0.0013029428005502013	17	8.506272669417537E-4	12	7.126870148706165E-4	2	7.003027891805959E-4	6	5.339076600411739E-4	3	5.186515403617362E-4	10	5.141196506972858E-4	13	4.584600990023353E-4	7	4.2426805759431495E-4	18	4.218687357176611E-4	5	3.6576409471436214E-4	0	2.756591881461044E-4	
27	jArray3	15	0.3159843836095668	19	0.2882625461248949	1	0.21241276112961538	11	0.160058261408494	17	0.013673330526044603	8	0.0025008294707380436	14	0.0014052383440104309	9	0.001032518497888793	16	8.162489956415643E-4	4	8.061783011698242E-4	12	4.4096548725820284E-4	2	4.33302914485347E-4	6	3.3034817044293245E-4	3	3.2090865196183035E-4	10	3.1810460629748275E-4	13	2.8366600867803156E-4	7	2.625101437818856E-4	18	2.610255957006777E-4	5	2.2631160506909914E-4	0	1.7056040826016067E-4	
28	jArray4	15	0.5366082712223231	19	0.3878461255242709	14	0.051308778224026165	8	0.004632414489657874	11	0.004249414091828246	1	0.0038167683022097003	9	0.0019125868862414892	16	0.0015119798126270328	4	0.0014933253495628086	17	9.749186688909516E-4	12	8.168229527505896E-4	2	8.026291768228931E-4	6	6.119208323869379E-4	3	5.944355289310626E-4	10	5.892414515590646E-4	13	5.254490736770328E-4	7	4.862609817927715E-4	18	4.835110773620822E-4	5	4.192085749015229E-4	0	3.1593777817771586E-4	
29	jArray5	19	0.3855135134495757	15	0.3550380201372356	1	0.16365219639185835	11	0.05114962317158146	14	0.01783491816459615	13	0.016460344174912905	8	0.00306496071168788	9	0.0012654315966558853	16	0.0010003765278156949	4	9.88034109727433E-4	17	6.450388720424057E-4	12	5.40437446643584E-4	2	5.310463686936263E-4	6	4.0486733519129133E-4	3	3.932984722918585E-4	10	3.898618965894505E-4	7	3.2172656573563465E-4	18	3.199071367834595E-4	5	2.773624456413283E-4	0	2.0903502474023562E-4	
30	jArrayList1	6	0.5253566943959705	11	0.19628940216242735	19	0.17724521085985467	1	0.09449817761386944	8	0.001611177846829621	14	9.053351761393676E-4	9	6.652076639792907E-4	16	5.258744407256597E-4	4	5.193863214736626E-4	17	3.3908178235875707E-4	15	2.9377544744441304E-4	12	2.8409527022934964E-4	2	2.7915860115782686E-4	3	2.0674776786930185E-4	10	2.0494124075149634E-4	13	1.827539200206814E-4	7	1.6912409789565205E-4	18	1.6816766683588468E-4	5	1.4580292212414538E-4	0	1.098848020428546E-4	
31	jArrayList2	6	0.7482456352619454	4	0.1035793974834419	19	0.06401326144811961	11	0.03981928483969688	16	0.0390943728149814	8	0.0012267300780638708	1	0.0010107352197810807	14	6.893105522055125E-4	9	5.064805546872034E-4	17	2.581725053888366E-4	15	2.2367684503971658E-4	12	2.16306482683957E-4	2	2.1254776638370424E-4	3	1.574150897847219E-4	10	1.5603962328571881E-4	13	1.391464828135491E-4	7	1.2876891165197017E-4	18	1.2804069735153158E-4	5	1.110124685435844E-4	0	8.366487414987326E-5	
32	jArrayList3	6	0.5288584275258922	19	0.16459281432407796	1	0.10041663449227534	8	0.059392441196016936	11	0.042742192906947106	4	0.04180736506183566	14	0.0339235800275667	2	0.01679258066799409	5	0.008402359731028588	9	6.487234790502053E-4	16	5.12843004078425E-4	17	3.306791629826525E-4	15	2.86495542137355E-4	12	2.770552446470754E-4	3	2.0162445281480287E-4	10	1.99862692359653E-4	13	1.7822518474406863E-4	7	1.6493311655758458E-4	18	1.6400038634691266E-4	0	1.0716180064666691E-4	
33	jArrayList4	6	0.49677635176216567	11	0.26215291463707574	19	0.13960065080803707	1	0.08376725972689404	14	0.013414286112586448	8	0.0012111092001653538	9	5.000311563686842E-4	16	3.952955128745675E-4	4	3.9041844673731534E-4	17	2.5488500045556044E-4	15	2.2082859932733825E-4	12	2.135520893458588E-4	2	2.0984123561083645E-4	3	1.554106049017946E-4	10	1.5405265325354689E-4	13	1.3737462586073916E-4	7	1.271292001278058E-4	18	1.264102587284516E-4	5	1.095988631813769E-4	0	8.259950630175409E-5	
34	jArrayList5	6	0.4148833734479351	19	0.23310023843057545	11	0.09753574068505029	1	0.0760844990536785	14	0.06492344407115061	16	0.04318479317409086	8	0.03391582439822261	17	0.03231915498690346	9	8.349343724230419E-4	4	6.51906939512088E-4	15	3.687317992970921E-4	12	3.565817398109248E-4	2	3.5038548724757425E-4	3	2.5949914164126995E-4	10	2.572316819184711E-4	13	2.2938330055840848E-4	7	2.1227585036139246E-4	18	2.110753873933686E-4	5	1.8300431259757533E-4	0	1.379217396318772E-4	
35	jBankAccount	1	0.4863459910817469	19	0.3734780420313394	11	0.12760107737387505	8	0.002969274709105349	14	0.0016684618939266805	9	0.001225925677195355	16	9.691454485202734E-4	4	9.571883523855897E-4	17	6.249011942768424E-4	15	5.414051639111491E-4	12	5.23565354705167E-4	2	5.144674598637383E-4	6	3.9222765053466095E-4	3	3.8101995971846254E-4	10	3.776906715875663E-4	13	3.368011754723778E-4	7	3.116824797274667E-4	18	3.099198521178839E-4	5	2.6870337748794966E-4	0	2.0250909250206395E-4	
36	jBa_ques	1	0.4304237161014958	19	0.41285883158599035	11	0.14521944304191817	8	0.0027149938849831494	14	0.001525579235039254	9	0.0011209406481733266	16	8.86150398386207E-4	4	8.752172763048206E-4	17	5.71386310595521E-4	15	4.950406591918058E-4	12	4.7872860401045774E-4	2	4.704098287940883E-4	6	3.5863831307267905E-4	3	3.483904192225581E-4	10	3.453462425119923E-4	13	3.0795841457800235E-4	7	2.8499081742807954E-4	18	2.833791365799435E-4	5	2.456923317054457E-4	0	1.8516675001830672E-4	
37	jBoolean_Method	2	0.33353306484037004	19	0.23185834182851114	9	0.16779973621631342	11	0.11944969259155228	16	0.11757820490995864	14	0.01842879300189734	8	0.0031670191022669537	1	0.0026093904483313777	4	0.0010209340978713196	17	6.665176560576617E-4	15	5.774610516550038E-4	12	5.58433167046386E-4	6	4.183487832470827E-4	3	4.06394695335191E-4	10	4.0284368704513075E-4	13	3.5923107859170465E-4	7	3.3243955640474803E-4	18	3.305595433185173E-4	5	2.8659818060565705E-4	0	2.159955636203235E-4	
38	jBoolean_Operators	19	0.5445917064427075	14	0.10501413107378159	16	0.10278114073773063	12	0.10135835703235448	3	0.10090319472129386	8	0.00948120378702021	11	0.008697313478750171	1	0.007811813507163504	9	0.003914508528829262	4	0.003056402226341766	17	0.001995374679049556	15	0.0017287631469886204	2	0.0016427482488571865	6	0.0012524237903012176	10	0.0012060057005830874	13	0.0010754412754634315	7	9.952346605310543E-4	18	9.896064067639522E-4	5	8.579979051488564E-4	0	6.46632650340091E-4	
39	jBoolean_Operators2	19	0.350075303369338	11	0.2251913322972899	1	0.22486272082284706	12	0.13009925474318615	16	0.056639341905662305	8	0.003518500797197466	14	0.0019770769224796356	9	0.0014526848793375354	4	0.0011342392708256941	17	7.404890303649936E-4	15	6.415487576769765E-4	2	6.096283924528234E-4	6	4.6477791255121275E-4	3	4.5149713763651365E-4	10	4.475520318142948E-4	13	3.990992146205493E-4	7	3.693343192634405E-4	18	3.6724565881364734E-4	5	3.184053819613963E-4	0	2.399671546803206E-4	
40	jBoolean_Operators3	19	0.5731598740290577	8	0.2722683466270561	11	0.061611512417976376	16	0.05571487360621868	1	0.008221605273703083	14	0.005607046395849861	9	0.004119855643643535	4	0.003216734838793349	17	0.0021000479554771404	15	0.0018194505274903884	12	0.0017594979218749035	2	0.0017289234636471541	6	0.001318123381953411	3	0.0012804587264850936	10	0.001269270294143283	13	0.0011318567262006522	7	0.001047442636218959	18	0.0010415191357653303	5	9.030067212087619E-4	0	6.805536772363478E-4	
41	jBoolean_Var	19	0.3424824562159538	8	0.23751093544746057	12	0.2314993524825932	1	0.08275091117947028	16	0.07911964533574005	11	0.006695083873104507	14	0.004101099372668458	9	0.00301334003730322	4	0.002352780465519341	17	0.0015360146402847055	15	0.0013307803949000763	2	0.0012645671948431265	6	9.641002754730031E-4	3	9.365516368480006E-4	10	9.283682066391647E-4	13	8.278613341255405E-4	7	7.661192783215188E-4	18	7.617867184888842E-4	5	6.604761288591659E-4	0	4.977697814034519E-4	
42	jClass1	1	0.6084993730797078	19	0.29356753932074353	11	0.08474039779331752	8	0.003115154224305253	14	0.001750432892254711	9	0.0012861550129694966	16	0.0010167592539235897	4	0.0010042147094864713	17	6.55602389753772E-4	15	5.680042261656078E-4	12	5.492879528486268E-4	2	5.397430813483065E-4	6	4.1149766934852597E-4	3	3.997393482731051E-4	10	3.9624649328293284E-4	13	3.533481093232615E-4	7	3.2699534010361103E-4	18	3.251461151642576E-4	5	2.819046883401643E-4	0	2.1245829933940459E-4	
43	jClasses4	1	0.6112232884874107	19	0.24860074462567558	11	0.12760107737387505	8	0.002969274709105349	14	0.0016684618939266805	9	0.001225925677195355	16	9.691454485202734E-4	4	9.571883523855897E-4	17	6.249011942768424E-4	15	5.414051639111491E-4	12	5.23565354705167E-4	2	5.144674598637383E-4	6	3.9222765053466095E-4	3	3.8101995971846254E-4	10	3.776906715875663E-4	13	3.368011754723778E-4	7	3.116824797274667E-4	18	3.099198521178839E-4	5	2.6870337748794966E-4	0	2.0250909250206395E-4	
44	jClasses_Getter	1	0.5635313963100939	19	0.3141460668147286	11	0.10820506454522004	8	0.003333520624763547	14	0.0018731349167461977	9	0.0013763120390397469	16	0.0010880321484338035	4	0.0010746082552335484	17	7.015588733414554E-4	15	6.078202446937256E-4	12	5.877919961293122E-4	2	5.775780472471727E-4	6	4.403428751978945E-4	3	4.277603181252189E-4	10	4.2402262062754705E-4	13	3.7811714134730926E-4	7	3.4991709300686766E-4	18	3.4793824090796827E-4	5	3.0166567210939896E-4	0	2.2735122300663758E-4	
45	jConstants1	5	0.4823063399525529	19	0.4791706263254576	8	0.006545128007256953	11	0.006003987607100234	1	0.005392703344611174	14	0.003677765697290707	9	0.0027022897073219507	16	0.002136272874572411	4	0.002109916025690563	17	0.0013774603932359042	15	0.001193411337361941	12	0.00115408731169327	2	0.0011340329576279117	6	8.64581566960674E-4	3	8.398766210582859E-4	10	8.325379208285847E-4	13	7.424058136828698E-4	7	6.870370468518213E-4	18	6.831517130703198E-4	0	4.463877757739731E-4	
46	jConstants2	5	0.4809987439776207	19	0.477631294999765	8	0.007028825728065154	11	0.006447693997272453	1	0.005791234635961178	14	0.003949559752880407	9	0.0029019941853620813	16	0.0022941476051062323	4	0.0022658429337039233	17	0.0014792574019381083	15	0.0012816067619936073	12	0.0012393766141577534	2	0.001217840204226881	6	9.284758304384827E-4	3	9.019451408665399E-4	10	8.940640963815597E-4	13	7.972710507867138E-4	7	7.378104241340629E-4	18	7.336379566108519E-4	0	4.7937670272836026E-4	
47	jConstants3	19	0.3967044695158778	10	0.3001773055633221	8	0.2724362675376899	11	0.005804273324334727	1	0.005213322581172801	14	0.0035554299453738666	9	0.002612401805141042	16	0.002065212733736661	4	0.0020397326087115003	17	0.0013316410923853038	15	0.0011537141719308189	12	0.0011156982051882829	2	0.0010963109312704172	6	8.358224657037638E-4	3	8.119392954069451E-4	13	7.177107186388235E-4	7	6.641837166945306E-4	18	6.604276231280754E-4	5	5.72596855955367E-4	0	4.315393083373379E-4	
48	jConstants4	1	0.42557624927454074	19	0.42114609735607783	10	0.09650244910625203	17	0.03918401670760985	8	0.0036536642928910678	11	0.003351585348781615	14	0.002053026494044419	9	0.0015084898877061267	16	0.0011925242582028774	4	0.001177811165116545	15	6.661939056373171E-4	12	6.442421900590958E-4	2	6.330473169742067E-4	6	4.826323940484558E-4	3	4.6884143707996256E-4	13	4.1443064356882505E-4	7	3.835223273238695E-4	18	3.8135343081219003E-4	5	3.3063695073291344E-4	0	2.4918551254003013E-4	
49	jConstants5	1	0.5306294084198487	19	0.24359928632149466	11	0.17289849816748115	17	0.03844557181586634	8	0.003584808928894984	14	0.0020143360520089863	9	0.0014800615450955286	16	0.0011700504660615242	4	0.0011556146495115005	15	6.536391058014697E-4	12	6.321010826824648E-4	2	6.211171832939412E-4	6	4.7353691441362266E-4	3	4.6000585580628086E-4	10	4.559864022400943E-4	13	4.0662046438252577E-4	7	3.762946327872118E-4	18	3.741666103533922E-4	5	3.24405910941555E-4	0	2.444894710340061E-4	
50	jDouble1	19	0.7439648229557579	13	0.20044855778851378	8	0.00948120378702021	11	0.008697313478750171	1	0.007811813507163504	14	0.005327572817256397	9	0.003914508528829262	16	0.0030945824812054477	4	0.003056402226341766	17	0.001995374679049556	15	0.0017287631469886204	12	0.0016717987758292946	2	0.0016427482488571865	6	0.0012524237903012176	3	0.0012166364647686774	10	0.0012060057005830874	7	9.952346605310543E-4	18	9.896064067639522E-4	5	8.579979051488564E-4	0	6.46632650340091E-4	
51	jDowhile1	19	0.585874456554866	14	0.18614457710099244	12	0.18282019888250894	8	0.008621732907285858	11	0.007908902235323438	1	0.007103672813413832	9	0.003559658431249207	16	0.002814058658779724	4	0.002779339443038636	17	0.0018144940156521333	15	0.0015720508121236396	2	0.001493833162298216	6	0.0011388916058834497	3	0.0011063484004911071	10	0.0010966813148058513	13	9.779525514692724E-4	7	9.05016664120118E-4	18	8.998986114124217E-4	5	7.802204170878936E-4	0	5.880154171978614E-4	
52	jDowhile2	19	0.5787369537225596	12	0.3338561005653265	16	0.044137942463955526	8	0.007905132820206117	11	0.007251549462802667	1	0.006513247128529001	14	0.004441964509547541	9	0.0032637954569216562	4	0.0025483331119073895	17	0.0016636813445099795	15	0.0014413889415953152	2	0.0013696723948867263	6	0.0010442320017497158	3	0.0010143936428271938	10	0.001005530042301865	13	8.966694856310211E-4	7	8.297957047966108E-4	18	8.251030418632735E-4	5	7.153719666848315E-4	0	5.391421913974966E-4	
53	jDowhile3	19	0.6256178296835028	12	0.3165072318485457	8	0.009978568354830472	11	0.009153556763531256	1	0.008221605273703083	14	0.005607046395849861	9	0.004119855643643535	16	0.003256917951773546	4	0.003216734838793349	17	0.0021000479554771404	15	0.0018194505274903884	2	0.0017289234636471541	6	0.001318123381953411	3	0.0012804587264850936	10	0.001269270294143283	13	0.0011318567262006522	7	0.001047442636218959	18	0.0010415191357653303	5	9.030067212087619E-4	0	6.805536772363478E-4	
